OrganisationID;OrganisationCode;OrganisationType;SubType;Sector;OrganisationStatus;IsPimsManaged;OrganisationName;Address1;Address2;Address3;City;County;Postcode;Latitude;Longitude;ParentODSCode;ParentName;Phone;Email;Website;Fax;
18441;NT419;Hospital;Hospital;Independent Sector;Visible;TRUE;The Harbour Hospital;;St Mary;;Poole;Dorset;BH15 2BH;50,7220077515;-1,9756811857;NT4;Circle Health Group Limited;01202 244200;info@circlehealthgroup.co.uk;https://www.circlehealthgroup.co.uk/hospitals/the-harbour-hospital;01202 244201;
18442;NT420;Hospital;Hospital;Independent Sector;Visible;TRUE;The Highfield Hospital;;Manchester Road;;Rochdale;Lancashire;OL11 4LZ;53,6065063477;-2,1674902439;NT4;Circle Health Group Limited;01706 655121;highfield@bmihealthcare.co.uk;https://www.circlehealthgroup.co.uk/hospitals/the-highfield-hospital;01706 356759;
18443;NT421;Hospital;Hospital;Independent Sector;Visible;TRUE;The Kings Oak Hospital;;The Ridgeway;;Enfield;Middlesex;EN2 8SD;51,6679000854;-0,1055540517;NT4;Circle Health Group Limited;020 8370 9500;;https://www.circlehealthgroup.co.uk/hospitals/the-kings-oak-hospital;020 8370 9501;
18444;NT422;Hospital;Hospital;Independent Sector;Visible;TRUE;The London Independent Hospital;;1 Beaumont Square;Stepney Green;London;;E1 4NL;51,520401001;-4.6729955822229385E-2;NT4;Circle Health Group Limited;020 7780 2400;;https://www.circlehealthgroup.co.uk/hospitals/the-london-independent-hospital;020 7780 2401;
18445;NT423;Hospital;Hospital;Independent Sector;Visible;TRUE;The Manor Hospital;;Church End;;Biddenham;Bedfordshire;MK40 4AW;52,1383857727;-0,5131367445;NT4;Circle Health Group Limited;01234 364252;manor@circlehealthgroup.co.uk;https://www.circlehealthgroup.co.uk/hospitals/the-manor-hospital;01234 325001;
18446;NT424;Hospital;Hospital;Independent Sector;Visible;TRUE;The Meriden Hospital;University Hospital Site;Clifford Bridge Road;;Coventry;Warwickshire;CV2 2LQ;52,4233703613;-1,4381554127;NT4;Circle Health Group Limited;024 7664 7000;;https://www.circlehealthgroup.co.uk/meriden;;
18449;NT427;Hospital;Hospital;Independent Sector;Visible;TRUE;The Park Hospital;Sherwood Lodge Drive;Burntstump Country Park;;Arnold;Nottinghamshire;NG5 8RX;53,0500946045;-1,1428712606;NT4;Circle Health Group Limited;0115 9662000;;https://www.circlehealthgroup.co.uk/hospitals/the-park-hospital;0115 9670381;
18450;NT428;Hospital;Hospital;Independent Sector;Visible;TRUE;The Princess Margaret Hospital;;Osborne Road;;Windsor;Berkshire;SL4 3SJ;51,474697113;-0,6102659702;NT4;Circle Health Group Limited;01753 336769;;https://www.circlehealthgroup.co.uk/hospitals/the-princess-margaret-hospital;;
18451;NT429;Hospital;Hospital;Independent Sector;Visible;TRUE;The Priory Hospital;Priory Road;Edgbaston;;Birmingham;West Midlands;B5 7UG;52,4564323425;-1,9114086628;NT4;Circle Health Group Limited;0121 4402323;;https://www.circlehealthgroup.co.uk/hospitals/the-priory-hospital;0121 4400804;
18452;NT430;Hospital;Hospital;Independent Sector;Visible;TRUE;The Ridgeway Hospital;Moormead Road;Wroughton;;Swindon;Wiltshire;SN4 9DD;51,5253295898;-1,7861466408;NT4;Circle Health Group Limited;01793 814848;;https://www.circlehealthgroup.co.uk/hospitals/the-ridgeway-hospital;01793 814852;
18453;NT431;Hospital;Hospital;Independent Sector;Visible;TRUE;The Runnymede Hospital;Guildford Road;Ottershaw;;Chertsey;Surrey;KT16 0RQ;51,3779754639;-0,524110198;NT4;Circle Health Group Limited;01932 800328;;https://www.circlehealthgroup.co.uk/hospitals/the-runnymede-hospital#aria-panel-2;01932 875433;
18455;NT433;Hospital;Hospital;Independent Sector;Visible;TRUE;Sarum Road Hospital;;Sarum Road;;Winchester;Hampshire;SO22 5HA;51,0607223511;-1,3390876055;NT4;Circle Health Group Limited;01962 844555;;https://www.circlehealthgroup.co.uk/hospitals/sarum-road-hospital;01962 842620;
18456;NT434;Hospital;Hospital;Independent Sector;Visible;TRUE;The Saxon Clinic;Chadwick Drive;Eaglestone West;;Milton Keynes;Buckinghamshire;MK6 5LR;52,0256156921;-0,740350008;NT4;Circle Health Group Limited;01908 665533;;https://www.circlehealthgroup.co.uk/hospitals/the-saxon-clinic;01908 608112;
18457;NT435;Hospital;Hospital;Independent Sector;Visible;TRUE;The Shelburne Hospital;;Queen Alexandra Road;;High Wycombe;Buckinghamshire;HP11 2TR;51,6260375977;-0,7550281882;NT4;Circle Health Group Limited;01494 888700;;https://www.circlehealthgroup.co.uk/hospitals/the-shelburne-hospital;01494 888701;
18458;NT436;Hospital;Hospital;Independent Sector;Visible;TRUE;Shirley Oaks Hospital;;Poppy Lane;;Croydon;Surrey;CR9 8AB;51,3823013306;-5.6337729096412659E-2;NT4;Circle Health Group Limited;0208 655 5500;;https://www.circlehealthgroup.co.uk/hospitals/shirley-oaks-hospital;0208 655 5555;
18459;NT437;Hospital;Hospital;Independent Sector;Visible;TRUE;The Sloane Hospital;;Albemarle Road;;Beckenham;Kent;BR3 5HS;51,4083328247;-4.345958586782217E-3;NT4;Circle Health Group Limited;020 8466 4000;;https://www.circlehealthgroup.co.uk/hospitals/the-sloane-hospital;020 8466 4001;
18462;NT440;Hospital;Hospital;Independent Sector;Visible;TRUE;Thornbury Hospital;;312 Fulwood Road;;Sheffield;;S10 3BR;53,3745193481;-1,5172610283;NT4;Circle Health Group Limited;0114 2661133;tho_patientadmin@circlehealthgroup.co.uk;https://www.circlehealthgroup.co.uk/hospitals/thornbury-hospital;0114 2686913;
18463;NT441;Hospital;Hospital;Independent Sector;Visible;TRUE;Three Shires Hospital;The Avenue;Cliftonville;;Northampton;Northamptonshire;NN1 5DR;52,2361450195;-0,8743086457;NT4;Circle Health Group Limited;01604 801043;;https://www.circlehealthgroup.co.uk/hospitals/three-shires-hospital;01604 629066;
18464;NT443;Hospital;Hospital;Independent Sector;Visible;TRUE;The Winterbourne Hospital;;Herringston Road;;Dorchester;Dorset;DT1 2DR;50,7010231018;-2,4418530464;NT4;Circle Health Group Limited;01305 263252;info@circlehealthgroup.co.uk;https://www.circlehealthgroup.co.uk/hospitals/the-winterbourne-hospital;01305 265424;
18466;NT445;Hospital;Hospital;Independent Sector;Visible;TRUE;The Edgbaston Hospital;22 Somerset Road;Edgbaston;;Birmingham;West Midlands;B15 2QQ;52,4575881958;-1,9328780174;NT4;Circle Health Group Limited;0121 456 2000;;https://www.circlehealthgroup.co.uk/hospitals/the-edgbaston-hospital;0121 454 5293;
18467;NT446;Hospital;Hospital;Independent Sector;Visible;TRUE;St Edmunds Hospital;;St. Marys Square;;Bury St. Edmunds;Suffolk;IP33 2AA;52,2400779724;0,7194004059;NT4;Circle Health Group Limited;01284 701 371;;https://www.circlehealthgroup.co.uk/hospitals/st-edmunds-hospital;;
18468;NT447;Hospital;Hospital;Independent Sector;Visible;TRUE;The Duchy Hospital;The Duchy Hospital;Queens Road;;Harrogate;North Yorkshire;HG2 0HF;53,9875717163;-1,5477964878;NT4;Circle Health Group Limited;01423 567 136;;https://www.circlehealthgroup.co.uk/hospitals/the-duchy-hospital;01423 524 381;
18469;NT448;Hospital;Hospital;Independent Sector;Visible;TRUE;The Huddersfield Hospital;The Huddersfield Hospital;Birkby Hall Road;;Huddersfield;West Yorkshire;HD2 2BL;53,6583518982;-1,7987277508;NT4;Circle Health Group Limited;01484 533131;info@circlehealthgroup.co.uk;https://www.circlehealthgroup.co.uk/hospitals/the-huddersfield-hospital;;
18470;NT449;Hospital;Hospital;Independent Sector;Visible;TRUE;The Lancaster Hospital;;Meadowside;;Lancaster;Lancashire;LA1 3RH;54,0431976318;-2,7953932285;NT4;Circle Health Group Limited;01524 62345;;https://www.circlehealthgroup.co.uk/hospitals/the-lancaster-hospital;;
18471;NT450;Hospital;Hospital;Independent Sector;Visible;TRUE;The Lincoln Hospital;;Nettleham Road;;Lincoln;Lincolnshire;LN2 1QU;53,2380828857;-0,5330854058;NT4;Circle Health Group Limited;01522 578 000;;https://www.circlehealthgroup.co.uk/hospitals/the-lincoln-hospital;01522 514 021;
18472;NT451;Hospital;Hospital;Independent Sector;Visible;TRUE;The Cavell Hospital;Cavell Drive;Uplands Park Road;;Enfield;Middlesex;EN2 7PR;51,6592254639;-0,1013469622;NT4;Circle Health Group Limited;020 8366 2122;info@bmihealthcare.co.uk;https://www.circlehealthgroup.co.uk/hospitals/the-cavell-hospital;020 8367 8032;
18476;NT455;Hospital;Hospital;Independent Sector;Visible;TRUE;Mount Alvernia Hospital;46 Harvey Road;;;Guildford;Surrey;GU1 3LX;51,235748291;-0,5642044544;NT4;Circle Health Group Limited;01483 570122;;https://www.circlehealthgroup.co.uk/hospitals/mount-alvernia-hospital;;
18500;NT490;Hospital;Hospital;Independent Sector;Visible;TRUE;Southend Private Hospital;;15-17 Fairfax Drive;;Westcliff-on-Sea;Essex;SS0 9AG;51,5500297546;0,6997600794;NT4;Circle Health Group Limited;01702 608908;;https://www.circlehealthgroup.co.uk/hospitals/southend-private-hospital;;
18526;NT708;Hospital;Hospital;Independent Sector;Visible;FALSE;Royal Hospital Haslar;Haslar Road;;;Gosport;Hampshire;PO12 2AA;50,7860183716;-1,1246318817;NT7;Netcare Healthcare UK;;;;;
18552;NTA03;Hospital;Hospital;Independent Sector;Visible;TRUE;The Midlands NHS Treatment Centre;Belvedere Road;;;Burton-on-Trent;Staffordshire;DE13 0RB;52,817779541;-1,6563690901;NTA;Nations Healthcare Ltd;01283 507250;nationsenquiries@circlehealth.co.uk;http://www.themidlandstc.co.uk/;01283 538684;
18554;NTA04;Hospital;Hospital;Independent Sector;Visible;TRUE;Nottingham NHS Treatment Centre(Nations Healthcare);;Lister Road;;Nottingham;Nottinghamshire;NG7 2FT;52,9423294067;-1,1824277639;NTA;Nations Healthcare Ltd;0115 9705800;nottsinfo@nationshealthcare.com;http://www.circlepartnership.co.uk;0115 943 8899;
18564;NTE02;Hospital;Hospital;Independent Sector;Visible;TRUE;St Hugh's Hospital;Peaks Lane;;;Grimsby;South Humberside;DN32 9RP;53,5510520935;-7.3805078864097595E-2;NTE;Claremont & St Hugh's Hospitals (Hmt);01472 251100;admin@sthughshospital.co.uk;http://www.sthughshospital.co.uk;01472 251130;
18620;NTN03;Hospital;Hospital;Independent Sector;Visible;TRUE;Priory Hospital Hemel Hempstead;Longcroft Lane;Felden;;Hemel Hempstead;Hertfordshire;HP3 0BN;51,7324104309;-0,4980697632;NTN;Priory Group Limited;01442 255 371;hemelhempstead@priorygroup.com;http://www.priorygroup.com/hemelhempstead;01442 265 630;
18622;NTN05;Hospital;Hospital;Independent Sector;Visible;TRUE;Priory Hospital Ticehurst ;;Ticehurst;;Wadhurst;East Sussex;TN5 7HU;51,0495529175;0,3983919919;NTN;Priory Group Limited;01580 200 391;ticehurst@priorygroup.com;http://www.priorygroup.com/ticehurst;01580 201 006;
18624;NTN07;Hospital;Hospital;Independent Sector;Visible;TRUE;Priory Hospital Chelmsford;Stump Lane;Springfield Green;;Chelmsford;Essex;CM1 7SJ;51,7431793213;0,4877757132;NTN;Priory Group Limited;01245 345 345;chelmsford@priorygroup.com;https://www.priorygroup.com/locations/priory-hospital-chelmsford;01245 346 177;
18625;NTN08;Hospital;Hospital;Independent Sector;Visible;TRUE;Woodbourne Priory Hospital;21 Woodbourne Road;Edgbaston;;Birmingham;West Midlands;B17 8BY;52,4716949463;-1,9558070898;NTN;Priory Group Limited;0121 434 4343;woodbourne@priorygroup.com;https://www.priorygroup.com/locations/priory-hospital-woodbourne-birmingham;0121 434 3270;
18626;NTN09;Hospital;Hospital;Independent Sector;Visible;TRUE;Priory Hospital Hayes Grove;Prestons Road;Hayes;;Bromley;Kent;BR2 7AS;51,3730812073;1.4595352113246918E-2;NTN;Priory Group Limited;020 8462 7722;hayesgrove@priorygroup.com;https://www.priorygroup.com/locations/priory-hospital-hayes-grove;020 8462 5028;
18627;NTN10;Hospital;Hospital;Independent Sector;Visible;TRUE;Priory Hospital Roehampton;Priory Lane;Roehampton;;London;;SW15 5JJ;51,4625396729;-0,2514947057;NTN;Priory Group Limited;020 8876 8261;roehampton@priorygroup.com;https://www.priorygroup.com/locations/priory-hospital-roehampton-london;020 8392 2632;
18628;NTN11;Hospital;Hospital;Independent Sector;Visible;TRUE;Priory Hospital Woking;;Chobham Road;Knaphill;Woking;Surrey;GU21 2QF;51,3198242188;-0,6226141453;NTN;Priory Group Limited;01483 489 211;woking@priorygroup.com;https://www.priorygroup.com/locations/priory-hospital-woking;01483 797 053;
18629;NTN12;Hospital;Hospital;Independent Sector;Visible;TRUE;Priory Hospital Southampton;Priory Hospital Southampton;Marchwood Park;Marchwood;Southampton;Hampshire;SO40 4WU;50,8796310425;-1,4476076365;NTN;Priory Group Limited;023 8084 0044;southampton@priorygroup.com;https://www.priorygroup.com/locations/priory-hospital-southampton;023 8020 7554;
18630;NTN13;Hospital;Hospital;Independent Sector;Visible;TRUE;Priory Hospital Altrincham;;Rappax Road;Hale;Altrincham;Cheshire;WA15 0NU;53,3664169312;-2,3271043301;NTN;Priory Group Limited;0161 904 0050;altrincham@priorygroup.com;https://www.priorygroup.com/locations/priory-hospital-altrincham;0161 980 4322;
18631;NTN14;Hospital;Hospital;Independent Sector;Visible;TRUE;Priory Hospital Preston;Rosemary Lane;Bartle;;Preston;Lancashire;PR4 0HB;53,8007659912;-2,7838425636;NTN;Priory Group Limited;01772 691 122;preston@priorygroup.com;http://www.priorygroup.com/preston;01772 691 246;
18632;NTN15;Hospital;Hospital;Independent Sector;Visible;TRUE;Priory Hospital North London;Grovelands House;The Bourne;Southgate;London;;N14 6RA;51,6302719116;-0,1203346252;NTN;Priory Group Limited;020 8882 8191;northlondon@priorygroup.com;https://www.priorygroup.com/locations/priory-hospital-north-london/north-london;020 8447 8138;
18634;NTN23;Hospital;Hospital;Independent Sector;Visible;TRUE;Priory Hospital Cheadle Royal;;100 Wilmslow Road;;Cheadle;Cheshire;SK8 3DG;53,3749389648;-2,2214720249;NTN;Priory Group Limited;0161 428 9511;cheadleroyal@priorygroup.com;http://www.priorygroup.com/cheadleroyal;0161 428 1870;
18635;NTN24;Hospital;Hospital;Independent Sector;Visible;TRUE;Priory Hospital Middleton St George;;Middleton St George;;Darlington;Durham;DL2 1TS;54,5171089172;-1,4331424236;NTN;Priory Group Limited;01325 333192;middletonstgeorge@priorygroup.com;http://www.priorygroup.com/middletonstgeorge;01325 333 883;
18653;NTN38;Hospital;Hospital;Independent Sector;Visible;TRUE;Priory Hospital Bristol;;Heath House Lane;Stapleton;Bristol;Avon;BS16 1EQ;51,4797363281;-2,5667574406;NTN;Priory Group Limited;0117 952 5255;bristol@priorygroup.com;https://www.priorygroup.com/locations/priory-hospital-bristol;0117 952 5552;
18656;NTP11;Hospital;Hospital;Independent Sector;Visible;TRUE;Practice Plus Group Hospital, Southampton;;Level C, Royal South Hants Hospital;Brintons Terrace;Southampton;Hampshire;SO14 0YG;50,9123916626;-1,3970624208;NTP;Practice Plus Group;0333 321 8269;;https://www.southamptonhospital.co.uk;;
18658;NTP13;Hospital;Hospital;Independent Sector;Visible;TRUE;Practice Plus Group Hospital, Barlborough;;2 Lindrick Way;Barlborough;Chesterfield;Derbyshire;S43 4XE;53,2815055847;-1,2822051048;NTP;Practice Plus Group;0333 200 5276;mandy.miller@practiceplusgroup.com;https://www.barlboroughhospital.co.uk/;;
18660;NTP15;Hospital;Hospital;Independent Sector;Visible;TRUE;Practice Plus Group Hospital, Ilford;;King George Hospital;Barley Lane;Ilford;Essex;IG3 8YB;51,5805435181;0,112121284;NTP;Practice Plus Group;0333 321 1914;;https://www.ilfordhospital.co.uk;;
18661;NTP16;Hospital;Hospital;Independent Sector;Visible;TRUE;Practice Plus Group Surgical Centre, Gillingham;;Beechings Way;;Gillingham;Kent;ME8 6AD;51,3808860779;0,5765823722;NTP;Practice Plus Group;0333 200 4055;;https://www.gillinghamsurgicalcentre.co.uk;;
18666;NTPAD;Hospital;Hospital;Independent Sector;Visible;TRUE;Practice Plus Group Surgical Centre, St Mary's Portsmouth;;Milton Road;;Portsmouth;Hampshire;PO3 6DW;50,8001747131;-1,062412858;NTP;Practice Plus Group;0333 321 8277;;https://www.portsmouthsurgicalcentre.co.uk;;
18729;NTV13;Hospital;Hospital;Independent Sector;Visible;TRUE;Leatherhead Community Hospital;Poplar Road;Surrey;;Leatherhead;Surrey;KT22 8SD;51,2950515747;-0,3202728927;NTV;Central Surrey Health;01372 384 384;;http://www.cshsurrey.co.uk;;
18761;NT457;Hospital;Hospital;Independent Sector;Visible;TRUE;Woodlands Hospital;;Morton Park;;Darlington;Durham;DL1 4PL;54,520362854;-1,5046557188;NT4;Circle Health Group Limited;01325 341700;;https://www.circlehealthgroup.co.uk/hospitals/woodlands-hospital;01325 341701;
18765;NTYF2;Hospital;Hospital;Independent Sector;Visible;TRUE;Optegra Eye Hospital Birmingham;;Coleshill Street;;Birmingham;West Midlands;B4 7ET;52,4866409302;-1,8909375668;NNH;Optegra UK;0121 204 3800;icare.birmingham@optegra.com;https://www.optegra.com;0121 204 3821;
18789;NV201;Hospital;Hospital;Independent Sector;Visible;TRUE;The Huntercombe Hospital Maidenhead;Huntercombe Lane South;Taplow;;Maidenhead;Berkshire;SL6 0PQ;51,5187950134;-0,659095943;NV2;The Huntercombe Group;01628 667881;maidenhead@huntercombe.com;https://www.huntercombe.com;;
18791;NV203;Hospital;Hospital;Independent Sector;Visible;TRUE;The Huntercombe Hospital Stafford;Ivetsey Bank;Wheaton Aston;;Stafford;Staffordshire;ST19 9QT;52,6943702698;-2,2327301502;NV2;The Huntercombe Group;01785 840000;stafford@huntercombe.com;http://www.huntercombe.com/centres/huntercombe-hospital-stafford/;;
18807;NV323;Hospital;Hospital;Independent Sector;Visible;TRUE;Circle Reading Hospital;;100 Drake Way;;Reading;;RG2 0NE;51,4293327332;-0,9763937593;NV3;Circle Health;01189 226 888;;https://www.circlehealthgroup.co.uk/hospitals/circle-reading-hospital;;
18819;NV7R1;Hospital;Hospital;Independent Sector;Visible;TRUE;Cromwell Hospital;164-178 Cromwell Road;;;London;;SW5 0TU;51,4951057434;-0,1913708299;NV7;Bupa Group;020 7460 2000;contact.centre@cromwellhospital.com;https://www.cromwellhospital.com/;;
18826;NVC01;Hospital;Hospital;Independent Sector;Visible;TRUE;Ashtead Hospital;The Warren;;;Ashtead;Surrey;KT21 2SB;51,3043403625;-0,3032779694;NVC;Ramsay Healthcare UK Operations Limited;01372 221 400;ashtead.enquiries@ramsayhealth.co.uk;http://www.ashteadhospital.co.uk;01372 221445;
18827;NVC02;Hospital;Hospital;Independent Sector;Visible;TRUE;The Berkshire Independent Hospital;Swallowscroft;Wensley Road;;Reading;Berkshire;RG1 6UZ;51,4445495605;-0,9882988334;NVC;Ramsay Healthcare UK Operations Limited;0118 902 8121;berkshire.enquiries@ramsayhealth.co.uk;http://www.berkshireindependenthospital.co.uk;0118 902 8050;
18829;NVC04;Hospital;Hospital;Independent Sector;Visible;TRUE;Duchy Hospital;Penventinnie Lane;;;Truro;Cornwall;TR1 3UP;50,2679443359;-5,0935535431;NVC;Ramsay Healthcare UK Operations Limited;01872 226115;duchy.enquiries@ramsayhealth.co.uk;http://www.duchyhospital.co.uk;01872 226118;
18830;NVC05;Hospital;Hospital;Independent Sector;Visible;TRUE;Euxton Hall Hospital;Wigan Road;Euxton;;Chorley;Lancashire;PR7 6DY;53,6609535217;-2,6762988567;NVC;Ramsay Healthcare UK Operations Limited;01257 237002;euxton.enquiries@ramsayhealth.co.uk;http://www.euxtonhallhospital.co.uk;01257 261882;
18831;NVC06;Hospital;Hospital;Independent Sector;Visible;TRUE;Fitzwilliam Hospital;Milton Way;Bretton;;Peterborough;Cambridgeshire;PE3 9AQ;52,5764694214;-0,2975347638;NVC;Ramsay Healthcare UK Operations Limited;01733 842333;fitzwilliam.enquiries@ramsayhealth.co.uk;http://www.fitzwilliamhospital.co.uk;01733 842331;
18832;NVC07;Hospital;Hospital;Independent Sector;Visible;TRUE;Fulwood Hall Hospital;Midgery Lane;Fulwood;;Preston;Lancashire;PR2 9SZ;53,7863235474;-2,6840209961;NVC;Ramsay Healthcare UK Operations Limited;01772 704111;fulwood.enquiries@ramsayhealth.co.uk;http://www.fulwoodhallhospital.co.uk/;01772 795131;
18833;NVC08;Hospital;Hospital;Independent Sector;Visible;TRUE;Mount Stuart Hospital;St. Vincents Road;;;Torquay;Devon;TQ1 4UP;50,4750976563;-3,5417435169;NVC;Ramsay Healthcare UK Operations Limited;01803 321690;mountstuart.enquiries@ramsayhealth.co.uk;http://www.mountstuarthospital.co.uk;01803 321698;
18834;NVC09;Hospital;Hospital;Independent Sector;Visible;TRUE;New Hall Hospital;Bodenham;;;Salisbury;Wiltshire;SP5 4EW;51,0327415466;-1,763433814;NVC;Ramsay Healthcare UK Operations Limited;01722 422333;newhall.enquiries@ramsayhealth.co.uk;http://www.new-hallhospital.co.uk;01722 435158;
18836;NVC11;Hospital;Hospital;Independent Sector;Visible;TRUE;North Downs Hospital;46 Tupwood Lane;;;Caterham;Surrey;CR3 6DP;51,2735557556;-7.9138405621051788E-2;NVC;Ramsay Healthcare UK Operations Limited;01883 348981;northdowns.enquiries@ramsayhealth.co.uk;http://www.northdownshospital.co.uk;01883 341163;
18837;NVC12;Hospital;Hospital;Independent Sector;Visible;TRUE;Oaklands Hospital;19 Lancaster Road;;;Salford;Greater Manchester;M6 8AQ;53,4923019409;-2,3210492134;NVC;Ramsay Healthcare UK Operations Limited;01617 879 460;oaklands.enquiries@ramsayhealth.co.uk;http://www.oaklands-hospital.co.uk;0161 7878097;
